,typeId,country,industry,objectives,tool,vulnerability,action,records_affected,unauthorized_result,monetary_loss,cluster
17138,vcdb-6242,US,Medical,null,null,null,Physical Loss Theft,10190,Theft of Resources,null,3
17151,vcdb-6255,US,Medical,Financial Gain,null,Physical Victim work area,Physical Loss Theft Bypass Bypassed controls,109000,Theft of Resources Disclosure of Information,null,3
17153,vcdb-6257,US,Education,null,Physical Attack Disabled controls,Physical Victim work area,Physical Loss Theft,1,Theft of Resources Disclosure of Information,null,3
17164,vcdb-6268,US,Education,null,null,null,Physical Loss Theft,10100,Theft of Resources,null,3
17165,vcdb-6269,AU,Civil Services,null,null,null,Physical Omission,1,Disclosure of Information,null,3
17173,vcdb-6277,US,Retailer,Financial Gain,Script or Program Download by malware Backdoor,null,null,1033,Exfiltrate Disclosure of Information,null,3
17184,vcdb-6288,US,Medical,Financial Gain,null,Physical Non-corporate,Physical Possession abuse,1,Disclosure of Information,null,3
17188,vcdb-6292,US,Medical,Financial Gain,null,null,Physical Loss Theft Authenticate Privileged access,1,Theft of Resources Disclosure of Information,null,3
17189,vcdb-6293,US,Consulting Services,null,null,null,Physical Loss Theft,1020,Theft of Resources,null,3
17198,vcdb-6302,US,Medical,null,null,Physical Personal vehicle,Physical Loss Theft,1000,Theft of Resources,null,3
17202,vcdb-6306,AU,Finance,null,null,null,Physical Publishing error,1100000,null,null,3
17203,vcdb-6307,CA,Medical,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
17213,vcdb-6317,CA,Associations,null,null,null,Physical Publishing error,1000,null,null,3
17225,vcdb-6329,US,Medical,Financial Gain,null,null,Physical Loss Theft,1103,Theft of Resources,null,3
17231,vcdb-6335,CA,Medical,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
17234,vcdb-6338,CA,Medical,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
17248,vcdb-6352,CH,Medical,null,null,null,Physical Disposal error,1,Disclosure of Information,null,3
17253,vcdb-6357,NZ,Social Services,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
17258,vcdb-6362,US,Medical,null,null,null,Physical Loss Theft,1017,Theft of Resources,null,3
17279,vcdb-6383,US,Information Technology,Ideology Status,null,null,null,1,Defacement Alter behavior Misrepresentation Disclosure of Information Corruption of Information Denial of Service,null,3
17283,vcdb-6387,US,Medical,null,null,null,Physical Loss,1006,Theft of Resources,null,3
17284,vcdb-6388,US,Medical,Thrill,null,Physical Physical access Configuration LAN access,Physical Data mishandling Privilege abuse Spoof Knowledge abuse,1,Disclosure of Information,null,3
17287,vcdb-6391,US,Finance Insurance,null,null,null,null,11000000,Disclosure of Information,null,3
17291,vcdb-6395,US,Security Services,null,null,null,Physical Misdelivery,1000,null,null,3
17301,vcdb-6405,US,Medical,null,null,null,null,1097,null,null,3
17303,vcdb-6407,US,Medical,Thrill,null,Physical In-person Configuration LAN access,Physical Privilege abuse,1,Alter behavior Disclosure of Information Corruption of Information,null,3
17308,vcdb-6412,RS,Medical,null,null,null,Spoof Knowledge abuse,1,Disclosure of Information,null,3
17309,vcdb-6413,IE,Medical,Grudge Legal and regulatory Damage Status,null,Physical In-person,Spoof Pretexting,1,Alter behavior Disclosure of Information Corruption of Information,46580.4,3
17317,vcdb-6421,US,Finance Bank,Financial Gain,null,Physical Victim work area,Physical Loss Theft,1000000,Theft of Resources Fraudulent transaction Disclosure of Information,null,3
17321,vcdb-6425,US,Finance,Ideology Status,Script or Program Extortion,Physical Documents Design Web application Implementation,Modify Forced browsing,1000,Alter behavior Disclosure of Information Corruption of Information,null,3
17326,vcdb-6430,GB,Medical,null,null,Process Carelessness,Physical Carelessness Loss,102,Theft of Resources Disclosure of Information,null,3
17338,vcdb-6442,US,Medical,Financial Gain,null,Physical Physical access,Physical Privilege abuse,1,Disclosure of Information,null,3
17348,vcdb-6452,US,Social Services,null,null,Physical Victim secure area,Physical Loss Theft,10000,Theft of Resources,null,3
17357,vcdb-6461,CA,Medical,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
17361,vcdb-6465,CA,Medical,Thrill,null,Physical Partner facility Design Unapproved workaround Configuration LAN access,Physical Assault Data mishandling Privilege abuse,1,Disclosure of Information,null,3
17370,vcdb-6474,NZ,Medical,null,null,null,Physical Disposal error,11,Disclosure of Information,null,3
17382,vcdb-6486,AU,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Modify data Disclosure of Information Corruption of Information,null,3
17386,vcdb-6490,US,Entertainment,null,null,Process Carelessness,Physical Carelessness Publishing error,1,Disclosure of Information,null,3
17391,vcdb-6495,US,Civil Services,null,null,null,Physical Misdelivery,10,Disclosure of Information,null,3
17398,vcdb-6502,AU,Sport,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
17404,vcdb-6508,US,Finance Insurance,Legal and regulatory Damage,null,null,null,10500000,null,null,3
17409,vcdb-6513,US,Medical,Financial Gain,null,Physical Physical access,Spoof Knowledge abuse,1,null,null,3
17412,vcdb-6516,GB,Civil Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
17413,vcdb-6517,KR,Civil Services,Ideology Status,null,null,Flood Interruption,100000,Denial of Service Modify data Defacement Corruption of Information,null,3
17415,vcdb-6519,US,Transport,null,null,Process Carelessness Configuration Misconfiguration,Physical Carelessness,10000000,Disclosure of Information,null,3
17424,vcdb-6528,US,Medical,null,null,null,Physical Disposal error,10000,null,null,3
17427,vcdb-6531,JP,Social Services,Financial Gain,null,null,null,103000,Disclosure of Information,null,3
17429,vcdb-6533,US,Education,null,null,null,Physical Publishing error Misdelivery,1000,Disclosure of Information,null,3
17440,vcdb-6544,US,Retailer,Financial Gain Damage,null,null,Authenticate Use of stolen creds,109000000,Disclosure of Information,57400000,3
17442,vcdb-6546,US,Medical,Financial Gain,null,Physical Personal vehicle,Physical Loss Theft,1009,Theft of Resources,null,3
17449,vcdb-6553,US,Medical,Asset and fraud Financial Gain,null,Physical Personal vehicle,Physical Loss Theft,10000,Theft of Resources,null,3
17452,vcdb-6556,US,Education,null,null,null,Spoof Knowledge abuse,1,Disclosure of Information,null,3
17460,vcdb-6564,CA,Legal Services,Grudge Legal and regulatory Damage Status,null,Physical Physical access,Physical Privilege abuse,1,Disclosure of Information,16015.28,3
17465,vcdb-6569,US,Civil Services,null,null,null,Physical Disposal error,1100,Disclosure of Information,null,3
17467,vcdb-6571,US,Medical,Financial Gain,null,Physical Victim work area,Physical Loss Theft,10790,Theft of Resources,null,3
17471,vcdb-6575,US,Medical,null,null,null,null,1000,null,null,3
17473,vcdb-6577,US,Medical,null,null,null,Physical Loss Theft,10480,Theft of Resources,null,3
17486,vcdb-6590,US,Medical,null,null,null,Physical Loss,1000,Theft of Resources Disclosure of Information,null,3
17487,vcdb-6591,US,Information Technology,null,null,Design Web application,Authenticate Use of stolen creds Flood Interruption,1,Denial of Service Modify configuration Disclosure of Information Corruption of Information,null,3
17508,vcdb-6612,US,Medical,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
17509,vcdb-6613,US,Consulting Services,null,null,Process Carelessness,Physical Carelessness Loss,1073,Theft of Resources,null,3
17513,vcdb-6617,CA,Education,Convenience,null,Physical Physical access,Physical Data mishandling,1,Disclosure of Information,null,3
17523,vcdb-6627,US,Social Services,Financial Gain,null,null,Physical Loss Theft Authenticate Privileged access,1019,Exfiltrate Theft of Resources Disclosure of Information,null,3
17554,vcdb-6658,US,Medical,Grudge Status,null,Physical Physical access,Spoof Knowledge abuse,1,Disclosure of Information,null,3
17569,vcdb-6673,US,Medical,Financial Gain,null,Physical Public vehicle,Physical Loss Theft,1000,Theft of Resources,null,3
17578,vcdb-6682,US,Medical,null,null,null,Physical Disposal error,11000,null,null,3
17582,vcdb-6686,GB,Civil Services,null,null,null,Physical Data mishandling,1,Disclosure of Information,null,3
17588,vcdb-6692,null,Transport,null,null,null,Physical Privilege abuse,1,Disclosure of Information,null,3
17589,vcdb-6693,US,Medical,null,null,null,Physical Misdelivery,1000,Disclosure of Information,null,3
17598,vcdb-6702,US,Finance Insurance,Asset and fraud Financial Gain,null,null,Physical Misdelivery,100,Disclosure of Information,null,3
17612,vcdb-6716,GB,Medical,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
17633,vcdb-6737,GB,Finance,null,null,null,Physical Misdelivery,100,Disclosure of Information,null,3
17638,vcdb-6742,US,Social Services,Financial Gain,null,Physical Personal residence,Physical Loss Theft,1,Theft of Resources Fraudulent transaction Disclosure of Information,null,3
17642,vcdb-6746,US,Medical,null,null,Physical Physical access,Physical Possession abuse,1,Disclosure of Information,null,3
17651,vcdb-6755,US,Finance Insurance,null,null,null,Physical Loss Theft,1000,Theft of Resources,null,3
17657,vcdb-6761,GB,Social Services,Legal and regulatory Damage,null,null,Physical Disposal error,100,Disclosure of Information,122000.0,3
17665,vcdb-6769,US,Medical,Thrill,null,null,Spoof Knowledge abuse,1,Disclosure of Information,null,3
17667,vcdb-6771,US,Medical,Financial Gain,null,null,Physical Privilege abuse,1076,null,null,3
17682,vcdb-6786,null,Information Technology,null,null,null,Physical Loss,108337,Theft of Resources Disclosure of Information,null,3
17687,vcdb-6791,US,Social Services,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
17696,vcdb-6800,US,Finance Insurance,Financial Gain,null,null,null,1,Disclosure of Information,null,3
17720,vcdb-6824,AU,Medical,null,null,null,null,1,Disclosure of Information,26800.0,3
17731,vcdb-6835,US,Education,null,null,null,Physical Omission,100,null,null,3
17748,vcdb-6852,US,Finance,null,null,null,Physical Publishing error,10104,Disclosure of Information,null,3
17773,vcdb-6877,US,Medical,null,null,null,null,1085,null,null,3
17776,vcdb-6880,US,Medical,Financial Gain,null,Physical Non-corporate,Physical Possession abuse,1,Disclosure of Information,null,3
17777,vcdb-6881,US,Education,null,null,null,null,1,Disclosure of Information,null,3
17786,vcdb-6890,FI,Manufacturing,Financial Gain,Script or Program Extortion,null,null,1,Alter behavior Disclosure of Information Corruption of Information,1331400.0,3
17787,vcdb-6891,US,Information Technology,null,null,null,null,1000000,Disclosure of Information,null,3
17811,vcdb-6915,US,Medical,Asset and fraud Financial Gain,null,Physical Physical access,Physical Possession abuse,1,Disclosure of Information,7800,3
17816,vcdb-6920,US,Medical,null,null,null,null,102153,null,null,3
17838,vcdb-6942,US,Medical,Asset and fraud Financial Gain,null,Physical Physical access,Physical Loss Theft Possession abuse Authenticate Privileged access,1,Theft of Resources Fraudulent transaction Disclosure of Information,15000,3
17840,vcdb-6944,US,Entertainment,null,null,null,null,1,Disclosure of Information,null,3
17847,vcdb-6951,US,Medical,Financial Gain,null,Physical Non-corporate,Physical Possession abuse,1,Disclosure of Information,null,3
17848,vcdb-6952,CA,Education,null,null,null,Physical Privilege abuse,1,Disclosure of Information,null,3
17853,vcdb-6957,US,Medical,null,null,null,Physical Loss Theft,1000,Theft of Resources,null,3
17866,vcdb-6970,CA,Security Services,null,null,null,Physical Omission,100,null,null,3
17870,vcdb-6974,US,Medical,null,null,null,Physical Loss Theft,1103,Theft of Resources,null,3
17881,vcdb-6985,US,Medical,Financial Gain,null,Physical Physical access,Physical Possession abuse Data mishandling Spoof Knowledge abuse,100,Fraudulent transaction Disclosure of Information Theft of Resources,null,3
17884,vcdb-6988,US,Social Services,Brand damage Financial Gain Damage,null,Physical Victim work area Physical access Configuration LAN access,Physical Loss Theft Spoof Knowledge abuse,1000,Theft of Resources Disclosure of Information,null,3
17889,vcdb-6993,US,Social Services,null,null,null,null,1000,Disclosure of Information,null,3
17891,vcdb-6995,NZ,Medical,Grudge Financial Gain Status,null,null,null,1,Alter behavior Disclosure of Information Corruption of Information,null,3
17900,vcdb-7004,JP,Finance,null,null,Physical Partner facility Physical access,Physical Assault Possession abuse,1,Disclosure of Information,null,3
17904,vcdb-7008,US,Medical,Grudge Status,null,Physical Physical access,Physical Possession abuse,1,Disclosure of Information,null,3
17917,vcdb-7021,US,Security Services,Asset and fraud Financial Gain,null,Physical Physical access,Physical Possession abuse,1000,Disclosure of Information,2500000,3
17931,vcdb-7035,HK,Education,Convenience,null,null,Physical Data mishandling,1,Alter behavior Disclosure of Information Corruption of Information,null,3
17946,vcdb-7050,US,Medical,null,null,null,Physical Loss,1039,Theft of Resources,null,3
17960,vcdb-7064,US,Finance Insurance,null,null,null,Physical Disposal error,1127,Disclosure of Information,null,3
17963,vcdb-7067,US,Medical,null,null,Physical Victim work area,Physical Loss Theft,1062,Theft of Resources,null,3
17982,vcdb-7086,US,Finance,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
17993,vcdb-7097,US,Finance Bank,Asset and fraud Financial Gain,null,Physical Physical access,Physical Possession abuse,1,Disclosure of Information,null,3
18004,vcdb-7108,US,Utilities,Asset and fraud Financial Gain,Script or Program Spyware/Keylogger,Design Web application,Authenticate Use of stolen creds,1,Disclosure of Information,null,3
18009,vcdb-7113,US,Education,Financial Gain,null,Physical Public facility,Physical Loss Theft,1105,Theft of Resources,null,3
18016,vcdb-7120,US,Medical,null,null,null,Physical Loss Theft,1105,Theft of Resources,null,3
18020,vcdb-7124,US,Medical,null,null,null,Physical Disposal error,1093,Disclosure of Information,null,3
18053,vcdb-7157,US,Medical,null,Physical Attack Disabled controls,Physical Victim work area,Physical Loss Theft,1100,Theft of Resources,null,3
