,typeId,country,industry,objectives,tool,vulnerability,action,records_affected,unauthorized_result,monetary_loss,cluster
18546,vcdb-7650,CA,Finance,null,null,Configuration LAN access,Physical Privilege abuse,12,Disclosure of Information,null,0
18556,vcdb-7660,GB,Civil Services,null,null,Process Carelessness,Physical Carelessness Loss,165000,Theft of Resources Disclosure of Information,null,0
18560,vcdb-7664,US,Education,null,Script or Program Spyware/Keylogger,null,null,1836,null,null,0
18567,vcdb-7671,US,Social Services,Financial Gain,null,Physical Partner facility,Physical Loss Theft Bypass Bypassed controls,1400000,Theft of Resources,null,0
18570,vcdb-7674,ZA,Civil Services,Asset and fraud Financial Gain Thrill,null,Design Web application Implementation,Modify Forced browsing,1100000,Disclosure of Information,null,0
18576,vcdb-7680,US,Medical,Financial Gain,null,Physical Partner facility Victim work area,Physical Loss Theft,1136,Theft of Resources,null,0
18579,vcdb-7683,US,Medical,null,null,Process Carelessness,Physical Carelessness Disposal error,13074,Disclosure of Information,null,0
18581,vcdb-7685,US,Medical,null,null,Process Carelessness,Physical Carelessness Publishing error,1200,Disclosure of Information,null,0
18583,vcdb-7687,US,Finance Insurance,null,null,Process Carelessness,Physical Carelessness Loss,1631,Theft of Resources,null,0
18584,vcdb-7688,US,Transport,null,null,Design Web application,Physical Loss,1253,Theft of Resources Disclosure of Information,null,0
18587,vcdb-7691,US,Medical,Financial Gain,null,Implementation Email,Spoof Phishing,1304,Alter behavior Disclosure of Information Corruption of Information,null,0
18589,vcdb-7693,US,Medical,null,null,null,Physical Loss Theft,1199,Theft of Resources,null,0
18593,vcdb-7697,US,Utilities,null,null,Design Web application,null,14000,Disclosure of Information,null,0
18597,vcdb-7701,US,Medical,Financial Gain,null,null,Physical Loss Theft,1259,Theft of Resources,null,0
18606,vcdb-7710,NZ,Finance Insurance,Financial Gain,Physical Attack Disabled controls,Physical Personal residence,Physical Loss Theft,124,Theft of Resources Disclosure of Information,null,0
18607,vcdb-7711,US,Social Services,null,null,null,Physical Publishing error,1499,Disclosure of Information,null,0
18608,vcdb-7712,US,Medical,Convenience,null,Physical Physical access,Physical Possession abuse,1800,null,null,0
18632,vcdb-7736,US,Medical,Targeted Financial Gain,null,Implementation Email,Spoof Phishing,13112,Exfiltrate Infiltrate Alter behavior Increased Access Disclosure of Information Corruption of Information,null,0
18633,vcdb-7737,null,Civil Services,null,null,null,Physical Misdelivery,12,Disclosure of Information,null,0
18638,vcdb-7742,AU,Medical,Financial Gain,null,Configuration LAN access,Physical Privilege abuse,130,Exfiltrate Disclosure of Information,null,0
18641,vcdb-7745,US,Agriculture,Financial Gain,null,null,null,16000,null,null,0
18672,vcdb-7776,US,Medical,Targeted,null,null,null,1300,Repurpose Disclosure of Information Theft of Resources,null,0
18687,vcdb-7791,US,Medical,Financial Gain,null,Implementation Email,Spoof Phishing,1200,Alter behavior Disclosure of Information Corruption of Information,null,0
18689,vcdb-7793,US,Medical,Targeted Financial Gain,null,Physical Personal vehicle,Physical Loss Theft,18,Theft of Resources Disclosure of Information,null,0
18691,vcdb-7795,GB,Retailer,null,null,Design Web application,null,1659,null,null,0
18695,vcdb-7799,US,Finance Insurance,Targeted,null,null,Physical Publishing error Misdelivery,12000,Disclosure of Information,null,0
18699,vcdb-7803,US,Medical,Financial Gain,null,Physical Personal vehicle,Physical Loss Theft,15326,Exfiltrate Theft of Resources Disclosure of Information,null,0
18700,vcdb-7804,CA,Information Technology,null,null,null,null,1600000,Exfiltrate Disclosure of Information,null,0
18703,vcdb-7807,US,Finance Insurance,null,null,null,Physical Publishing error,1708,null,null,0
18708,vcdb-7812,US,Manufacturing,null,null,null,null,12789,Exfiltrate Disclosure of Information,null,0
18710,vcdb-7814,US,Medical,Financial Gain,Script or Program Ransomware Obscuration,null,null,19203,Infiltrate Exfiltrate Modify data Increased Access Disclosure of Information Corruption of Information,null,0
18713,vcdb-7817,US,Finance,Financial Gain,Physical Attack Skimmer,Physical Victim grounds,null,143,Exfiltrate Disclosure of Information,null,0
18731,vcdb-7835,IN,Telecommunications,null,null,Design Web application,null,120000000,Infiltrate Increased Access,null,0
18738,vcdb-7842,US,Medical,null,null,Process Carelessness,Physical Carelessness Disposal error,16154,null,null,0
18745,vcdb-7849,US,Finance,null,null,Configuration Misconfiguration,null,1248263,Disclosure of Information,null,0
18751,vcdb-7855,GB,Civil Services,null,null,null,Physical Misdelivery,1598,Disclosure of Information,null,0
18776,vcdb-7880,US,Medical,null,null,Implementation Email,Authenticate Use of stolen creds Spoof Phishing,1291,Infiltrate Alter behavior Increased Access Corruption of Information,null,0
18790,vcdb-7894,US,Information Technology,null,null,Process Carelessness Configuration Misconfiguration,Physical Carelessness,12000000,Disclosure of Information,null,0
18809,vcdb-7913,AE,Transport,Financial Gain,null,null,null,14558800,Infiltrate Increased Access Disclosure of Information,null,0
18818,vcdb-7922,US,Social Services,null,null,Design Programming error,null,13942,Disclosure of Information,null,0
18821,vcdb-7925,US,Finance Insurance,null,null,null,Physical Misdelivery,13942,Disclosure of Information,null,0
18837,vcdb-7941,US,Medical,Grudge Status,null,Configuration LAN access,Physical Privilege abuse,111,Disclosure of Information,null,0
18850,vcdb-7954,US,Medical,null,null,Physical Personal vehicle,Physical Loss Theft,1254,Theft of Resources Disclosure of Information,null,0
18858,vcdb-7962,GB,Medical,Thrill,null,Physical Physical access,Physical Data mishandling,150,Infiltrate Increased Access Disclosure of Information,null,0
18891,vcdb-7995,US,Medical,null,null,Design Web application Implementation Email,Authenticate Use of stolen creds Spoof Phishing,11350,Infiltrate Alter behavior Modify privileges Increased Access Disclosure of Information Corruption of Information,null,0
18900,vcdb-8004,US,Other Services,Thrill,null,Physical Physical access,Physical Possession abuse,16,Exfiltrate Disclosure of Information,null,0
18901,vcdb-8005,US,Medical,null,null,null,null,15552,null,null,0
18902,vcdb-8006,US,Education,null,null,null,null,119000,Exfiltrate Disclosure of Information,null,0
18922,vcdb-8026,GB,Sport,null,null,null,Authenticate Use of stolen creds,150,Infiltrate Increased Access Disclosure of Information,null,0
18932,vcdb-8036,US,Medical,null,null,Process Carelessness,Physical Carelessness Disposal error,16154,null,null,0
18949,vcdb-8053,US,Social Services,null,null,null,Physical Misdelivery,1290,Disclosure of Information,null,0
18980,vcdb-8084,US,Medical,null,null,Process Carelessness,Physical Carelessness,1800,null,null,0
18990,vcdb-8094,US,Civil Services,null,null,Configuration Misconfiguration,Physical Publishing error,114000,Disclosure of Information,null,0
18995,vcdb-8099,US,Security Services,null,null,null,null,13791,null,null,0
19002,vcdb-8106,US,Finance,Targeted Financial Gain,Physical Attack Skimmer,Physical Victim public area,null,137,Infiltrate Increased Access Disclosure of Information,null,0
19015,vcdb-8119,CL,Finance Bank,Financial Gain,null,null,null,14000,Exfiltrate Disclosure of Information,null,0
19017,vcdb-8121,US,Medical,Financial Gain,null,Design Web application Implementation Email,Authenticate Use of stolen creds Spoof Phishing,124,Exfiltrate Infiltrate Alter behavior Increased Access Disclosure of Information Corruption of Information,null,0
19065,vcdb-8169,US,Publisher,Financial Gain,null,Design Web application,Authenticate Use of stolen creds,123857,Infiltrate Increased Access Disclosure of Information,null,0
19066,vcdb-8170,US,Technical Services,null,null,Process Carelessness,Physical Carelessness Omission,113000000,Disclosure of Information,null,0
19071,vcdb-8175,US,Social Services,Financial Gain,Script or Program Ransomware Obscuration,Configuration Direct install,null,135000,Infiltrate Elevate Modify data Increased Access Disclosure of Information Corruption of Information,null,0
19082,vcdb-8186,US,Retailer,null,null,Process Carelessness,Physical Carelessness Omission,1500000,Disclosure of Information,null,0
19083,vcdb-8187,PA,Information Technology,null,null,null,Physical Publishing error,130000,Disclosure of Information,null,0
19089,vcdb-8193,MY,Education,null,null,null,null,1164540,Disclosure of Information,null,0
19091,vcdb-8195,CN,Information Technology,null,null,Process Carelessness,Physical Carelessness Omission,125000000,Disclosure of Information,null,0
19093,vcdb-8197,BR,Finance,null,null,Process Carelessness Configuration Misconfiguration,Physical Carelessness,120000000,Disclosure of Information,null,0
19105,vcdb-8209,US,Medical,null,null,Configuration Misconfiguration,null,146316,Disclosure of Information,null,0
19127,vcdb-8231,GB,Finance Bank,Grudge Ideology Status,null,null,Physical Possession abuse,1600,Disclosure of Information,null,0
19130,vcdb-8234,US,Information Technology,Financial Gain,null,null,null,123857,Disclosure of Information,null,0
19133,vcdb-8237,US,Information Technology,null,null,Design Web application,null,150000000,Exfiltrate Infiltrate Increased Access Disclosure of Information,null,0
19137,vcdb-8241,US,Education,null,null,Process Carelessness,Physical Carelessness Publishing error,160,Disclosure of Information,null,0
19145,vcdb-8249,LT,Information Technology,Financial Gain,null,Design Web application,null,14000001,Disclosure of Information,null,0
19150,vcdb-8254,JP,Retailer,Financial Gain,null,Physical Physical access,Spoof Knowledge abuse,1300,Exfiltrate Disclosure of Information,null,0
19163,vcdb-8267,HK,Libraries and Archives,Targeted Convenience,null,Configuration LAN access,Physical Privilege abuse Flood Interruption,130,Infiltrate Denial of Service Modify configuration Increased Access Disclosure of Information Corruption of Information,null,0
19215,vcdb-8319,GB,Finance,Targeted Financial Gain,null,null,Authenticate Brute force,15000,Infiltrate Increased Access Disclosure of Information,null,0
19249,vcdb-8353,AU,Information Technology,Financial Gain,null,null,null,139000000,Disclosure of Information,null,0
19279,vcdb-8383,US,Medical,null,null,null,null,11639,Exfiltrate Infiltrate Increased Access Disclosure of Information,null,0
19280,vcdb-8384,CL,Transport,null,null,Process Carelessness Configuration Misconfiguration,Physical Carelessness,14500000,Disclosure of Information,null,0
19290,vcdb-8394,US,Food Establishment,Financial Gain,null,Physical Physical access,Physical Possession abuse,14,Fraudulent transaction Disclosure of Information Theft of Resources,null,0
19293,vcdb-8397,US,Information Technology,null,null,Process Carelessness Configuration Misconfiguration,Physical Carelessness,13700000,Disclosure of Information,null,0
19303,vcdb-8407,US,Information Technology,null,null,Process Carelessness Configuration Misconfiguration,Physical Carelessness,138000000,Modify configuration Disclosure of Information Corruption of Information,null,0
19304,vcdb-8408,US,Medical,Financial Gain,Script or Program Ransomware Obscuration,null,null,152000,Disclosure of Information,null,0
19312,vcdb-8416,US,Telecommunications,null,null,Process Carelessness Configuration Misconfiguration,Physical Carelessness,1615360,Disclosure of Information,null,0
19314,vcdb-8418,US,Food Establishment,Financial Gain,null,Physical Physical access,Physical Possession abuse,12,Exfiltrate Disclosure of Information,null,0
19322,vcdb-8426,KE,Telecommunications,null,null,Configuration LAN access,Spoof Net misuse,11500000,Exfiltrate Disclosure of Information,null,0
19328,vcdb-8432,AU,Information Technology,Financial Gain,null,Design Web application,null,139000000,Exfiltrate Infiltrate Increased Access Disclosure of Information,null,0
19336,vcdb-8440,null,Entertainment,null,null,Process Carelessness Configuration Misconfiguration,Physical Carelessness,1195000,Disclosure of Information,null,0
19382,vcdb-8486,JP,Manufacturing,null,null,Process Carelessness Configuration Misconfiguration,Physical Carelessness,134000000,Disclosure of Information,null,0
19386,vcdb-8490,US,Finance,Financial Gain,null,Design Web application,null,122000,Infiltrate Increased Access Disclosure of Information,null,0
19392,vcdb-8496,US,Civil Services,null,null,Process Carelessness,Physical Carelessness Loss,1500,Theft of Resources,null,0
19436,wiki-1,null,Medical,null,null,null,null,175350,null,null,0
19437,wiki-2,null,Information Technology,null,null,null,null,152000000,null,null,0
19442,wiki-7,null,Transport,null,null,null,null,20000,null,null,0
19444,wiki-9,null,Finance,null,null,null,null,200000,null,null,0
19446,wiki-11,null,Medical,null,null,null,null,156000,null,null,0
19449,wiki-14,null,null,null,null,null,null,20000000,null,null,0
19451,wiki-16,null,Information Technology,null,null,null,null,12367232,null,null,0
19457,wiki-22,null,null,null,null,null,null,18000000,null,null,0
19459,wiki-24,null,Finance,null,null,null,null,125000,null,null,0
19460,wiki-25,null,Medical,null,null,null,null,1220000,null,null,0
19462,wiki-27,null,Finance,null,null,null,null,12500000,null,null,0
19463,wiki-28,null,Finance,null,null,null,null,1200000,null,null,0
19466,wiki-31,null,Telecommunications,null,null,null,null,1900000,null,null,0
19469,wiki-34,null,Information Technology,null,null,null,null,200000,null,null,0
19472,wiki-37,null,Information Technology,null,null,null,null,14000000,null,null,0
19479,wiki-44,null,null,null,null,null,null,140000000,null,null,0
19491,wiki-56,null,Finance,null,null,null,null,150000,null,null,0
19492,wiki-57,null,Medical,null,null,null,null,160000,null,null,0
19507,wiki-72,null,Government,null,null,null,null,19252,null,null,0
19515,wiki-80,null,Retailer,null,null,null,null,1400000,null,null,0
19517,wiki-82,null,null,null,null,null,null,145000000,null,null,0
19518,wiki-83,null,Food Establishment,null,null,null,null,2000000,null,null,0
19522,wiki-87,null,Medical,null,null,null,null,180111,null,null,0
19525,wiki-90,null,Finance,null,null,null,null,143000000,null,null,0
19529,wiki-94,null,Telecommunications,null,null,null,null,15000000,null,null,0
19534,wiki-99,null,Information Technology,null,null,null,null,1500000,null,null,0
19543,wiki-108,null,null,null,null,null,null,1500000,null,null,0
19554,wiki-119,null,Medical,null,null,null,null,1900000,null,null,0
19556,wiki-121,null,Finance,null,null,null,null,130000000,null,null,0
19558,wiki-123,null,Information Technology,null,null,null,null,200000,null,null,0
19566,wiki-131,null,Government,null,null,null,null,1600000,null,null,0
19571,wiki-136,null,Education,null,null,null,null,125000,null,null,0
